id,stock_symbol,stock_date,adjusted_close
1558,AMZN,1/10/2020,94.15799713
1559,AMZN,1/13/2020,94.56500244
1560,AMZN,1/14/2020,93.47200012
1561,AMZN,1/15/2020,93.10099792
1562,AMZN,1/16/2020,93.89700317
1563,AMZN,1/17/2020,93.23600006
1564,AMZN,1/21/2020,94.59999847
1565,AMZN,1/22/2020,94.3730011
1566,AMZN,1/23/2020,94.22899628
1567,AMZN,1/24/2020,93.08200073
1568,AMZN,1/27/2020,91.41699982
1569,AMZN,1/28/2020,92.66249847
1570,AMZN,1/29/2020,92.90000153
1571,AMZN,1/30/2020,93.53399658
1572,AMZN,1/31/2020,100.435997
1573,AMZN,2/3/2020,100.2099991
1574,AMZN,2/4/2020,102.4834976
1575,AMZN,2/5/2020,101.9934998
1576,AMZN,2/6/2020,102.5114975
1577,AMZN,2/7/2020,103.9639969
1578,AMZN,2/10/2020,106.6955032
1579,AMZN,2/11/2020,107.5400009
1580,AMZN,2/12/2020,108
1581,AMZN,2/13/2020,107.4934998
1582,AMZN,2/14/2020,106.7434998
1583,AMZN,2/18/2020,107.7835007
1584,AMZN,2/19/2020,108.5110016
1585,AMZN,2/20/2020,107.6549988
1586,AMZN,2/21/2020,104.7985001
1587,AMZN,2/24/2020,100.4645004
1588,AMZN,2/25/2020,98.63700104
1589,AMZN,2/26/2020,98.97949982
1590,AMZN,2/27/2020,94.21499634
1591,AMZN,2/28/2020,94.1875
1592,AMZN,3/2/2020,97.69750214
1593,AMZN,3/3/2020,95.44950104
1594,AMZN,3/4/2020,98.79149628
1595,AMZN,3/5/2020,96.20149994
1596,AMZN,3/6/2020,95.05449677
1597,AMZN,3/9/2020,90.03050232
1598,AMZN,3/10/2020,94.59100342
1599,AMZN,3/11/2020,91.04299927
1600,AMZN,3/12/2020,83.83049774
1601,AMZN,3/13/2020,89.25
1602,AMZN,3/16/2020,84.45749664
1603,AMZN,3/17/2020,90.39199829
1604,AMZN,3/18/2020,91.5
1605,AMZN,3/19/2020,94.04650116
1606,AMZN,3/20/2020,92.30449677
1607,AMZN,3/23/2020,95.14150238
1608,AMZN,3/24/2020,97.00499725
1609,AMZN,3/25/2020,94.29199982
1610,AMZN,3/26/2020,97.77449799
1611,AMZN,3/27/2020,95.00499725
1612,AMZN,3/30/2020,98.19750214
1613,AMZN,3/31/2020,97.48600006
1614,AMZN,4/1/2020,95.38500214
1615,AMZN,4/2/2020,95.9414978
1616,AMZN,4/3/2020,95.32949829
1617,AMZN,4/6/2020,99.87950134
1618,AMZN,4/7/2020,100.5800018
1619,AMZN,4/8/2020,102.1500015
1620,AMZN,4/9/2020,102.1380005
1621,AMZN,4/13/2020,108.4434967
1622,AMZN,4/14/2020,114.1660004
1623,AMZN,4/15/2020,115.3840027
1624,AMZN,4/16/2020,120.4095001
1625,AMZN,4/17/2020,118.75
1626,AMZN,4/20/2020,119.6804962
1627,AMZN,4/21/2020,116.4059982
1628,AMZN,4/22/2020,118.1744995
1629,AMZN,4/23/2020,119.9725037
1630,AMZN,4/24/2020,120.5110016
1631,AMZN,4/27/2020,118.8000031
1632,AMZN,4/28/2020,115.7040024
1633,AMZN,4/29/2020,118.635498
1634,AMZN,4/30/2020,123.6999969
1635,AMZN,5/1/2020,114.302002
1636,AMZN,5/4/2020,115.7994995
1637,AMZN,5/5/2020,115.8899994
1638,AMZN,5/6/2020,117.5630035
1639,AMZN,5/7/2020,118.3805008
1640,AMZN,5/8/2020,118.9804993
1641,AMZN,5/11/2020,120.4499969
1642,AMZN,5/12/2020,117.8475037
1643,AMZN,5/13/2020,118.3960037
1644,AMZN,5/14/2020,119.4424973
1645,AMZN,5/15/2020,120.4889984
1646,AMZN,5/18/2020,121.3130035
1647,AMZN,5/19/2020,122.4664993
1648,AMZN,5/20/2020,124.8970032
1649,AMZN,5/21/2020,122.336998
1650,AMZN,5/22/2020,121.8440018
1651,AMZN,5/26/2020,121.0930023
1652,AMZN,5/27/2020,120.5195007
1653,AMZN,5/28/2020,120.0550003
1654,AMZN,5/29/2020,122.1184998
1655,AMZN,6/1/2020,123.552002
1656,AMZN,6/2/2020,123.6204987
1657,AMZN,6/3/2020,123.9199982
1658,AMZN,6/4/2020,123.0299988
1659,AMZN,6/5/2020,124.1500015
1660,AMZN,6/8/2020,126.2030029
1661,AMZN,6/9/2020,130.0429993
1662,AMZN,6/10/2020,132.3724976
1663,AMZN,6/11/2020,127.8980026
1664,AMZN,6/12/2020,127.2509995
1665,AMZN,6/15/2020,128.6340027
1666,AMZN,6/16/2020,130.763504
1667,AMZN,6/17/2020,132.048996
1668,AMZN,6/18/2020,132.6990051
1669,AMZN,6/19/2020,133.7505035
1670,AMZN,6/22/2020,135.6909943
1671,AMZN,6/23/2020,138.2205048
1672,AMZN,6/24/2020,136.7200012
1673,AMZN,6/25/2020,137.7290039
1674,AMZN,6/26/2020,134.6434937
1675,AMZN,6/29/2020,134.0189972
1676,AMZN,6/30/2020,137.9409943
1677,AMZN,7/1/2020,143.9349976
1678,AMZN,7/2/2020,144.5149994
1679,AMZN,7/6/2020,152.852005
1680,AMZN,7/7/2020,150.0059967
1681,AMZN,7/8/2020,154.0554962
1682,AMZN,7/9/2020,159.1315002
1683,AMZN,7/10/2020,160
1684,AMZN,7/13/2020,155.1999969
1685,AMZN,7/14/2020,154.1999969
1686,AMZN,7/15/2020,150.4434967
1687,AMZN,7/16/2020,149.9949951
1688,AMZN,7/17/2020,148.0984955
1689,AMZN,7/20/2020,159.8419952
1690,AMZN,7/21/2020,156.914505
1691,AMZN,7/22/2020,154.9954987
1692,AMZN,7/23/2020,149.3274994
1693,AMZN,7/24/2020,150.4454956
1694,AMZN,7/27/2020,152.760498
1695,AMZN,7/28/2020,150.0164948
1696,AMZN,7/29/2020,151.6764984
1697,AMZN,7/30/2020,152.5939941
1698,AMZN,7/31/2020,158.2339935
1699,AMZN,8/3/2020,155.5944977
1700,AMZN,8/4/2020,156.9414978
1701,AMZN,8/5/2020,160.2514954
1702,AMZN,8/6/2020,161.25
1703,AMZN,8/7/2020,158.3730011
1704,AMZN,8/10/2020,157.4080048
1705,AMZN,8/11/2020,154.033493
1706,AMZN,8/12/2020,158.1119995
1707,AMZN,8/13/2020,158.0509949
1708,AMZN,8/14/2020,157.401001
1709,AMZN,8/17/2020,159.1204987
1710,AMZN,8/18/2020,165.6244965
1711,AMZN,8/19/2020,163.0240021
1712,AMZN,8/20/2020,164.8684998
1713,AMZN,8/21/2020,164.2359924
1714,AMZN,8/24/2020,165.3730011
1715,AMZN,8/25/2020,167.3244934
1716,AMZN,8/26/2020,172.0924988
1717,AMZN,8/27/2020,170
1718,AMZN,8/28/2020,170.0899963
1719,AMZN,8/31/2020,172.5480042
1720,AMZN,9/1/2020,174.9559937
1721,AMZN,9/2/2020,176.5724945
1722,AMZN,9/3/2020,168.3999939
1723,AMZN,9/4/2020,164.7310028
1724,AMZN,9/8/2020,157.4920044
1725,AMZN,9/9/2020,163.4304962
1726,AMZN,9/10/2020,158.7554932
1727,AMZN,9/11/2020,155.8110046
1728,AMZN,9/14/2020,155.1484985
1729,AMZN,9/15/2020,157.8065033
1730,AMZN,9/16/2020,153.9049988
1731,AMZN,9/17/2020,150.4364929
1732,AMZN,9/18/2020,147.7454987
1733,AMZN,9/21/2020,148.0234985
1734,AMZN,9/22/2020,156.4494934
1735,AMZN,9/23/2020,149.9929962
1736,AMZN,9/24/2020,150.989502
1737,AMZN,9/25/2020,154.7565002
1738,AMZN,9/28/2020,158.7024994
1739,AMZN,9/29/2020,157.2440033
1740,AMZN,9/30/2020,157.4364929
1741,AMZN,10/1/2020,161.0630035
1742,AMZN,10/2/2020,156.25
1743,AMZN,10/5/2020,159.9600067
1744,AMZN,10/6/2020,154.9980011
1745,AMZN,10/7/2020,159.7845001
1746,AMZN,10/8/2020,159.5274963
1747,AMZN,10/9/2020,164.3325043
1748,AMZN,10/12/2020,172.1464996
1749,AMZN,10/13/2020,172.1815033
1750,AMZN,10/14/2020,168.1855011
1751,AMZN,10/15/2020,166.9324951
1752,AMZN,10/16/2020,163.635498
1753,AMZN,10/19/2020,160.3605042
1754,AMZN,10/20/2020,160.8504944
1755,AMZN,10/21/2020,159.246994
1756,AMZN,10/22/2020,158.8200073
1757,AMZN,10/23/2020,160.2200012
1758,AMZN,10/26/2020,160.352005
1759,AMZN,10/27/2020,164.3164978
1760,AMZN,10/28/2020,158.1390076
1761,AMZN,10/29/2020,160.5505066
1762,AMZN,10/30/2020,151.8074951
1763,AMZN,11/2/2020,150.223999
1764,AMZN,11/3/2020,152.4205017
1765,AMZN,11/4/2020,162.0579987
1766,AMZN,11/5/2020,166.1000061
1767,AMZN,11/6/2020,165.5684967
1768,AMZN,11/9/2020,157.1869965
1769,AMZN,11/10/2020,151.7510071
1770,AMZN,11/11/2020,156.8695068
1771,AMZN,11/12/2020,155.5140076
1772,AMZN,11/13/2020,156.440506
1773,AMZN,11/16/2020,156.5529938
1774,AMZN,11/17/2020,156.7830048
1775,AMZN,11/18/2020,155.272995
1776,AMZN,11/19/2020,155.8509979
1777,AMZN,11/20/2020,154.9700012
1778,AMZN,11/23/2020,154.9194946
1779,AMZN,11/24/2020,155.9029999
1780,AMZN,11/25/2020,159.2534943
1781,AMZN,11/27/2020,159.7669983
1782,AMZN,11/30/2020,158.4019928
1783,AMZN,12/1/2020,161.0039978
1784,AMZN,12/2/2020,160.1764984
1785,AMZN,12/3/2020,159.3365021
1786,AMZN,12/4/2020,158.1289978
1787,AMZN,12/7/2020,157.8999939
1788,AMZN,12/8/2020,158.864502
1789,AMZN,12/9/2020,155.2100067
1790,AMZN,12/10/2020,155.0744934
1791,AMZN,12/11/2020,155.8209991
1792,AMZN,12/14/2020,157.8484955
1793,AMZN,12/15/2020,158.2559967
1794,AMZN,12/16/2020,162.0480042
1795,AMZN,12/17/2020,161.8040009
1796,AMZN,12/18/2020,160.0825043
1797,AMZN,12/21/2020,160.3090057
1798,AMZN,12/22/2020,160.326004
1799,AMZN,12/23/2020,159.263504
1800,AMZN,12/24/2020,158.6345062
1801,AMZN,12/28/2020,164.197998
1802,AMZN,12/29/2020,166.1000061
1803,AMZN,12/30/2020,164.2924957
1804,AMZN,12/31/2020,162.8464966
1805,AMZN,1/4/2021,159.3314972
1806,AMZN,1/5/2021,160.9255066
1807,AMZN,1/6/2021,156.9190063
1808,AMZN,1/7/2021,158.1080017
1809,AMZN,1/8/2021,159.1349945
1810,AMZN,1/11/2021,155.710495
1811,AMZN,1/12/2021,156.0415039
1812,AMZN,1/13/2021,158.2944946
1813,AMZN,1/14/2021,156.3735046
1814,AMZN,1/15/2021,155.2124939
1815,AMZN,1/19/2021,156.0379944
1816,AMZN,1/20/2021,163.1690063
1817,AMZN,1/21/2021,165.3495026
1818,AMZN,1/22/2021,164.611496
1819,AMZN,1/25/2021,164.6999969
1820,AMZN,1/26/2021,166.3065033
1821,AMZN,1/27/2021,161.6289978
1822,AMZN,1/28/2021,161.8809967
1823,AMZN,1/29/2021,160.3099976
1824,AMZN,2/1/2021,167.1439972
1825,AMZN,2/2/2021,169
1826,AMZN,2/3/2021,165.6264954
1827,AMZN,2/4/2021,166.5500031
1828,AMZN,2/5/2021,167.6074982
1829,AMZN,2/8/2021,166.1470032
1830,AMZN,2/9/2021,165.25
1831,AMZN,2/10/2021,164.3289948
1832,AMZN,2/11/2021,163.1065063
1833,AMZN,2/12/2021,163.885498
1834,AMZN,2/16/2021,163.4474945
1835,AMZN,2/17/2021,165.4320068
1836,AMZN,2/18/2021,166.411499
1837,AMZN,2/19/2021,162.4949951
1838,AMZN,2/22/2021,159.0370026
1839,AMZN,2/23/2021,159.7250061
1840,AMZN,2/24/2021,157.9765015
1841,AMZN,2/25/2021,152.8580017
1842,AMZN,2/26/2021,154.6464996
1843,AMZN,3/1/2021,157.3070068
1844,AMZN,3/2/2021,154.7265015
1845,AMZN,3/3/2021,150.25
1846,AMZN,3/4/2021,148.8784943
1847,AMZN,3/5/2021,150.022995
1848,AMZN,3/8/2021,147.5975037
1849,AMZN,3/9/2021,153.1425018
1850,AMZN,3/10/2021,152.8820038
1851,AMZN,3/11/2021,155.6795044
1852,AMZN,3/12/2021,154.4745026
1853,AMZN,3/15/2021,154.0839996
1854,AMZN,3/16/2021,154.5930023
1855,AMZN,3/17/2021,156.786499
1856,AMZN,3/18/2021,151.3995056
1857,AMZN,3/19/2021,153.7480011
1858,AMZN,3/22/2021,155.5435028
1859,AMZN,3/23/2021,156.875
1860,AMZN,3/24/2021,154.3535004
1861,AMZN,3/25/2021,152.3130035
1862,AMZN,3/26/2021,152.6015015
1863,AMZN,3/29/2021,153.786499
1864,AMZN,3/30/2021,152.7644958
1865,AMZN,3/31/2021,154.7039948
1866,AMZN,4/1/2021,158.0500031
1867,AMZN,4/5/2021,161.3365021
1868,AMZN,4/6/2021,161.1909943
1869,AMZN,4/7/2021,163.9694977
1870,AMZN,4/8/2021,164.9649963
1871,AMZN,4/9/2021,168.6100006
1872,AMZN,4/12/2021,168.9694977
1873,AMZN,4/13/2021,170
1874,AMZN,4/14/2021,166.6499939
1875,AMZN,4/15/2021,168.9544983
1876,AMZN,4/16/2021,169.9720001
1877,AMZN,4/19/2021,168.6004944
1878,AMZN,4/20/2021,166.7344971
1879,AMZN,4/21/2021,168.1009979
1880,AMZN,4/22/2021,165.4519958
1881,AMZN,4/23/2021,167.0440063
1882,AMZN,4/26/2021,170.4499969
1883,AMZN,4/27/2021,170.8715057
1884,AMZN,4/28/2021,172.9250031
1885,AMZN,4/29/2021,173.565506
1886,AMZN,4/30/2021,173.3710022
1887,AMZN,5/3/2021,169.3244934
1888,AMZN,5/4/2021,165.5935059
1889,AMZN,5/5/2021,163.5269928
1890,AMZN,5/6/2021,165.3184967
1891,AMZN,5/7/2021,164.5805054
1892,AMZN,5/10/2021,159.5245056
1893,AMZN,5/11/2021,161.1954956
1894,AMZN,5/12/2021,157.5970001
1895,AMZN,5/13/2021,158.0735016
1896,AMZN,5/14/2021,161.1450043
1897,AMZN,5/17/2021,163.5195007
1898,AMZN,5/18/2021,161.6139984
1899,AMZN,5/19/2021,161.5899963
1900,AMZN,5/20/2021,162.3840027
1901,AMZN,5/21/2021,160.154007
1902,AMZN,5/24/2021,162.2494965
1903,AMZN,5/25/2021,162.9524994
1904,AMZN,5/26/2021,163.2579956
1905,AMZN,5/27/2021,161.5054932
1906,AMZN,5/28/2021,161.1535034
1907,AMZN,6/1/2021,160.9324951
1908,AMZN,6/2/2021,161.6994934
1909,AMZN,6/3/2021,159.3504944
1910,AMZN,6/4/2021,160.3110046
1911,AMZN,6/7/2021,159.9004974
1912,AMZN,6/8/2021,163.2055054
1913,AMZN,6/9/2021,164.0574951
1914,AMZN,6/10/2021,167.4824982
1915,AMZN,6/11/2021,167.341507
1916,AMZN,6/14/2021,169.1934967
1917,AMZN,6/15/2021,169.1564941
1918,AMZN,6/16/2021,170.7624969
1919,AMZN,6/17/2021,174.4620056
1920,AMZN,6/18/2021,174.3450012
1921,AMZN,6/21/2021,172.697998
1922,AMZN,6/22/2021,175.2720032
1923,AMZN,6/23/2021,175.1909943
1924,AMZN,6/24/2021,172.4539948
1925,AMZN,6/25/2021,170.072998
1926,AMZN,6/28/2021,172.1945038
1927,AMZN,6/29/2021,172.4069977
1928,AMZN,6/30/2021,172.0079956
1929,AMZN,7/1/2021,171.6484985
1930,AMZN,7/2/2021,175.548996
1931,AMZN,7/6/2021,183.7870026
1932,AMZN,7/7/2021,184.8289948
1933,AMZN,7/8/2021,186.5704956
1934,AMZN,7/9/2021,185.9669952
1935,AMZN,7/12/2021,185.9275055
1936,AMZN,7/13/2021,183.8679962
1937,AMZN,7/14/2021,184.0839996
1938,AMZN,7/15/2021,181.5599976
1939,AMZN,7/16/2021,178.6815033
1940,AMZN,7/19/2021,177.4795074
1941,AMZN,7/20/2021,178.6595001
1942,AMZN,7/21/2021,179.2599945
1943,AMZN,7/22/2021,181.9015045
1944,AMZN,7/23/2021,182.8320007
1945,AMZN,7/26/2021,184.9909973
1946,AMZN,7/27/2021,181.3195038
1947,AMZN,7/28/2021,181.5160065
1948,AMZN,7/29/2021,179.9960022
1949,AMZN,7/30/2021,166.3795013
1950,AMZN,8/2/2021,166.5740051
1951,AMZN,8/3/2021,168.3119965
1952,AMZN,8/4/2021,167.7359924
1953,AMZN,8/5/2021,168.7994995
1954,AMZN,8/6/2021,167.246994
1955,AMZN,8/9/2021,167.0935059
1956,AMZN,8/10/2021,166.0339966
1957,AMZN,8/11/2021,164.6054993
1958,AMZN,8/12/2021,165.1750031
1959,AMZN,8/13/2021,164.6985016
1960,AMZN,8/16/2021,164.9494934
1961,AMZN,8/17/2021,162.0980072
1962,AMZN,8/18/2021,160.0610046
1963,AMZN,8/19/2021,159.3874969
1964,AMZN,8/20/2021,159.9974976
1965,AMZN,8/23/2021,163.2935028
1966,AMZN,8/24/2021,165.2890015
1967,AMZN,8/25/2021,164.9589996
1968,AMZN,8/26/2021,165.8000031
1969,AMZN,8/27/2021,167.4815063
1970,AMZN,8/30/2021,171.0785065
1971,AMZN,8/31/2021,173.539505
1972,AMZN,9/1/2021,173.9499969
1973,AMZN,9/2/2021,173.1560059
1974,AMZN,9/3/2021,173.9024963
1975,AMZN,9/7/2021,175.4644928
1976,AMZN,9/8/2021,176.2749939
1977,AMZN,9/9/2021,174.2079926
1978,AMZN,9/10/2021,173.4575043
1979,AMZN,9/13/2021,172.8585052
1980,AMZN,9/14/2021,172.5
1981,AMZN,9/15/2021,173.789505
1982,AMZN,9/16/2021,174.4120026
1983,AMZN,9/17/2021,173.1260071
1984,AMZN,9/20/2021,167.786499
1985,AMZN,9/21/2021,167.1815033
1986,AMZN,9/22/2021,169.0025024
1987,AMZN,9/23/2021,170.8000031
1988,AMZN,9/24/2021,171.276001
1989,AMZN,9/27/2021,170.2899933
1990,AMZN,9/28/2021,165.7980042
1991,AMZN,9/29/2021,165.0559998
1992,AMZN,9/30/2021,164.2519989
1993,AMZN,10/1/2021,164.1629944
1994,AMZN,10/4/2021,159.4889984
1995,AMZN,10/5/2021,161.0500031
1996,AMZN,10/6/2021,163.1004944
1997,AMZN,10/7/2021,165.1215057
1998,AMZN,10/8/2021,164.4309998
1999,AMZN,10/11/2021,162.3150024
2000,AMZN,10/12/2021,162.3665009
2001,AMZN,10/13/2021,164.2140045
2002,AMZN,10/14/2021,164.9929962
2003,AMZN,10/15/2021,170.451004
2004,AMZN,10/18/2021,172.3370056
2005,AMZN,10/19/2021,172.2075043
2006,AMZN,10/20/2021,170.753006
2007,AMZN,10/21/2021,171.7505035
2008,AMZN,10/22/2021,166.7774963
2009,AMZN,10/25/2021,166.0184937
2010,AMZN,10/26/2021,168.8034973
2011,AMZN,10/27/2021,169.6244965
2012,AMZN,10/28/2021,172.3285065
2013,AMZN,10/29/2021,168.6215057
2014,AMZN,11/1/2021,165.9055023
2015,AMZN,11/2/2021,165.6374969
2016,AMZN,11/3/2021,169.1999969
2017,AMZN,11/4/2021,173.8500061
2018,AMZN,11/5/2021,175.9494934
2019,AMZN,11/8/2021,174.4490051
2020,AMZN,11/9/2021,178.8114929
2021,AMZN,11/10/2021,174.1024933
2022,AMZN,11/11/2021,173.625
2023,AMZN,11/12/2021,176.2575073
2024,AMZN,11/15/2021,177.2839966
2025,AMZN,11/16/2021,177.0350037
2026,AMZN,11/17/2021,177.4499969
2027,AMZN,11/18/2021,184.8029938
2028,AMZN,11/19/2021,183.8285065
2029,AMZN,11/22/2021,178.6284943
2030,AMZN,11/23/2021,179.0019989
2031,AMZN,11/24/2021,179.0204926
2032,AMZN,11/26/2021,175.2279968
2033,AMZN,11/29/2021,178.0785065
2034,AMZN,11/30/2021,175.3535004
2035,AMZN,12/1/2021,172.1860046
2036,AMZN,12/2/2021,171.8679962
2037,AMZN,12/3/2021,169.489502
2038,AMZN,12/6/2021,171.3684998
2039,AMZN,12/7/2021,176.164505
2040,AMZN,12/8/2021,176.1580048
2041,AMZN,12/9/2021,174.1710052
2042,AMZN,12/10/2021,172.2120056
2043,AMZN,12/13/2021,169.5675049
2044,AMZN,12/14/2021,169.091507
2045,AMZN,12/15/2021,173.3150024
2046,AMZN,12/16/2021,168.8710022
2047,AMZN,12/17/2021,170.0175018
2048,AMZN,12/20/2021,167.0789948
2049,AMZN,12/21/2021,170.4170074
2050,AMZN,12/22/2021,171.0370026
2051,AMZN,12/23/2021,171.0684967
2052,AMZN,12/27/2021,169.6694946
2053,AMZN,12/28/2021,170.6609955
2054,AMZN,12/29/2021,169.201004
2055,AMZN,12/30/2021,168.6445007
2056,AMZN,12/31/2021,166.7169952
2057,AMZN,1/3/2022,170.4044952
2058,AMZN,1/4/2022,167.5220032
2059,AMZN,1/5/2022,164.3569946
2060,AMZN,1/6/2022,163.2539978
2061,AMZN,1/7/2022,162.5540009
2062,AMZN,1/10/2022,161.4859924
2063,AMZN,1/11/2022,165.3619995
2064,AMZN,1/12/2022,165.2070007
2065,AMZN,1/13/2022,161.2140045
2066,AMZN,1/14/2022,162.1380005
2067,AMZN,1/18/2022,158.9174957
2068,AMZN,1/19/2022,156.298996
2069,AMZN,1/20/2022,151.6674957
2070,AMZN,1/21/2022,142.6430054
2071,AMZN,1/24/2022,144.5440063
2072,AMZN,1/25/2022,139.9859924
2073,AMZN,1/26/2022,138.8724976
2074,AMZN,1/27/2022,139.6374969
2075,AMZN,1/28/2022,143.9779968
2076,AMZN,1/31/2022,149.5735016
2077,AMZN,2/1/2022,151.1934967
2078,AMZN,2/2/2022,150.6125031
2079,AMZN,2/3/2022,138.8455048
2080,AMZN,2/4/2022,157.6394958
2081,AMZN,2/7/2022,157.9355011
2082,AMZN,2/8/2022,161.4134979
2083,AMZN,2/9/2022,161.1894989
2084,AMZN,2/10/2022,159.0034943
2085,AMZN,2/11/2022,153.2935028
2086,AMZN,2/14/2022,155.1670074
2087,AMZN,2/15/2022,156.510498
2088,AMZN,2/16/2022,158.1004944
2089,AMZN,2/17/2022,154.6524963
2090,AMZN,2/18/2022,152.6015015
2091,AMZN,2/22/2022,150.1974945
2092,AMZN,2/23/2022,144.8269958
2093,AMZN,2/24/2022,151.3580017
2094,AMZN,2/25/2022,153.7884979
2095,AMZN,2/28/2022,153.5630035
2096,AMZN,3/1/2022,151.1419983
2097,AMZN,3/2/2022,152.0525055
2098,AMZN,3/3/2022,147.8984985
2099,AMZN,3/4/2022,145.6410065
2100,AMZN,3/7/2022,137.4530029
2101,AMZN,3/8/2022,136.0144958
2102,AMZN,3/9/2022,139.279007
2103,AMZN,3/10/2022,146.8175049
2104,AMZN,3/11/2022,145.5245056
2105,AMZN,3/14/2022,141.8529968
2106,AMZN,3/15/2022,147.3665009
2107,AMZN,3/16/2022,153.1040039
2108,AMZN,3/17/2022,157.2389984
2109,AMZN,3/18/2022,161.2505035
2110,AMZN,3/21/2022,161.4915009
2111,AMZN,3/22/2022,164.8890076
2112,AMZN,3/23/2022,163.4080048
2113,AMZN,3/24/2022,163.6495056
2114,AMZN,3/25/2022,164.7734985
2115,AMZN,3/28/2022,168.9904938
2116,AMZN,3/29/2022,169.3150024
2117,AMZN,3/30/2022,166.3009949
2118,AMZN,3/31/2022,162.9974976
2119,AMZN,4/1/2022,163.5599976
2120,AMZN,4/4/2022,168.3464966
2121,AMZN,4/5/2022,164.0549927
2122,AMZN,4/6/2022,158.7559967
2123,AMZN,4/7/2022,157.7845001
2124,AMZN,4/8/2022,154.460495
2125,AMZN,4/11/2022,151.121994
2126,AMZN,4/12/2022,150.7875061
2127,AMZN,4/13/2022,155.5410004
2128,AMZN,4/14/2022,151.7064972
2129,AMZN,4/18/2022,152.7850037
2130,AMZN,4/19/2022,158.1154938
2131,AMZN,4/20/2022,153.9980011
2132,AMZN,4/21/2022,148.2960052
2133,AMZN,4/22/2022,144.3500061
2134,AMZN,4/25/2022,146.0740051
2135,AMZN,4/26/2022,139.3910065
2136,AMZN,4/27/2022,138.1670074
2137,AMZN,4/28/2022,144.5964966
2138,AMZN,4/29/2022,124.2815018
2139,AMZN,5/2/2022,124.5
2140,AMZN,5/3/2022,124.2535019
2141,AMZN,5/4/2022,125.9284973
2142,AMZN,5/5/2022,116.4069977
2143,AMZN,5/6/2022,114.7724991
2144,AMZN,5/9/2022,108.7890015
2145,AMZN,5/10/2022,108.8590012
2146,AMZN,5/11/2022,105.3720016
2147,AMZN,5/12/2022,106.9304962
2148,AMZN,5/13/2022,113.0550003
2149,AMZN,5/16/2022,110.8105011
2150,AMZN,5/17/2022,115.3684998
2151,AMZN,5/18/2022,107.1125031
2152,AMZN,5/19/2022,107.3190002
2153,AMZN,5/20/2022,107.5910034
2154,AMZN,5/23/2022,107.5569992
2155,AMZN,5/24/2022,104.0999985
2156,AMZN,5/25/2022,106.7750015
2157,AMZN,5/26/2022,111.0774994
2158,AMZN,5/27/2022,115.1464996
2159,AMZN,5/31/2022,120.2095032
2160,AMZN,6/1/2022,121.6839981
2161,AMZN,6/2/2022,125.5110016
2162,AMZN,6/3/2022,122.3499985
2163,AMZN,6/6/2022,124.7900009
2164,AMZN,6/7/2022,123
2165,AMZN,6/8/2022,121.1800003
2166,AMZN,6/9/2022,116.1500015
2167,AMZN,6/10/2022,109.6500015
2168,AMZN,6/13/2022,103.6699982
2169,AMZN,6/14/2022,102.3099976
2170,AMZN,6/15/2022,107.6699982
2171,AMZN,6/16/2022,103.6600037
2172,AMZN,6/17/2022,106.2200012
2173,AMZN,6/21/2022,108.6800003
2174,AMZN,6/22/2022,108.9499969
2175,AMZN,6/23/2022,112.4400024
2176,AMZN,6/24/2022,116.4599991
2177,AMZN,6/27/2022,113.2200012
2178,AMZN,6/28/2022,107.4000015
2179,AMZN,6/29/2022,108.9199982
2180,AMZN,6/30/2022,106.2099991
2181,AMZN,7/1/2022,109.5599976
2182,AMZN,7/5/2022,113.5
2183,AMZN,7/6/2022,114.3300018
2184,AMZN,7/7/2022,116.3300018
2185,AMZN,7/8/2022,115.5400009
2186,AMZN,7/11/2022,111.75
2187,AMZN,7/12/2022,109.2200012
2188,AMZN,7/13/2022,110.4000015
2189,AMZN,7/14/2022,110.6299973
2190,AMZN,7/15/2022,113.5500031
2191,AMZN,7/18/2022,113.7600021
2192,AMZN,7/19/2022,118.2099991
2193,AMZN,7/20/2022,122.7699966
2194,AMZN,7/21/2022,124.6299973
2195,AMZN,7/22/2022,122.4199982
2196,AMZN,7/25/2022,121.1399994
2197,AMZN,7/26/2022,114.8099976
2198,AMZN,7/27/2022,120.9700012
2199,AMZN,7/28/2022,122.2799988
2200,AMZN,7/29/2022,134.9499969
2201,AMZN,8/1/2022,135.3899994
2202,AMZN,8/2/2022,134.1600037
2203,AMZN,8/3/2022,139.5200043
2204,AMZN,8/4/2022,142.5700073
2205,AMZN,8/5/2022,140.8000031
2206,AMZN,8/8/2022,139.4100037
2207,AMZN,8/9/2022,137.8300018
2208,AMZN,8/10/2022,142.6900024
2209,AMZN,8/11/2022,140.6399994
2210,AMZN,8/12/2022,143.5500031
2211,AMZN,8/15/2022,143.1799927
2212,AMZN,8/16/2022,144.7799988
2213,AMZN,8/17/2022,142.1000061
2214,AMZN,8/18/2022,142.3000031
2215,AMZN,8/19/2022,138.2299957
2216,AMZN,8/22/2022,133.2200012
2217,AMZN,8/23/2022,133.6199951
2218,AMZN,8/24/2022,133.8000031
2219,AMZN,8/25/2022,137.2799988
2220,AMZN,8/26/2022,130.75
2221,AMZN,8/29/2022,129.7899933
2222,AMZN,8/30/2022,128.7299957
2223,AMZN,8/31/2022,126.7699966
2224,AMZN,9/1/2022,127.8199997
2225,AMZN,9/2/2022,127.5100021
2226,AMZN,9/6/2022,126.1100006
2227,AMZN,9/7/2022,129.4799957
